"conflict","growth","rain"
0,0.0520976223051548,0.333724290132523
0,-0.0224247127771378,0.10780268907547
0,-0.00573477894067764,-0.547178328037262
0,-0.0430257022380829,1.67697560787201
0,0.035507395863533,-0.281086206436157
0,0.0101967519149184,-0.254372626543045
0,-0.00436485465615988,0.14142832159996
0,0.00118536711670458,0.575308561325073
1,-0.000386224332032725,-0.515832960605621
1,0.00737477699294686,0.528981268405914
0,-0.0125523060560226,-0.247110843658447
0,0.00847455114126205,-0.0174938458949327
0,-0.0546218156814575,-0.158533468842506
0,-0.149629637598991,-0.122386746108532
0,-0.0261323787271976,0.284110397100449
0,0.0196779556572437,-0.111881911754608
0,-0.0473684407770634,-0.329913288354874
0,-0.0110496915876865,0.684585690498352
0,-0.0595903247594833,-0.133128762245178
0,-0.0431962534785271,-0.342004299163818
0,-0.00693487050011754,0.549285590648651
0,-0.0965651124715805,-0.0475603379309177
0,-0.0204281881451607,-0.11947375535965
0,0.00510959047824144,0.873982787132263
0,-0.00813729036599398,-0.347038686275482
0,-0.00183691957499832,-0.0651107281446457
0,-0.0068646795116365,-0.0446581020951271
0,0.0671198666095734,0.384676665067673
0,-0.0383962318301201,0.0112421866506338
0,0.0535466074943542,-0.124980956315994
0,-0.0633663088083267,0.0255269277840853
0,-0.11275552213192,-0.153456792235374
0,-0.151707693934441,0.0726193636655807
0,-0.005617905408144,0.0904620736837387
0,-0.0838041827082634,-0.0107363080605865
0,-0.0739979147911072,-0.0714190602302551
0,0.043285209685564,0.207382589578629
0,0.012765983119607,0.00846825167536736
0,0.045168049633503,-0.0355154909193516
0,0.0452260859310627,0.0478269159793854
0,-0.0596153661608696,-0.0340752638876438
0,-0.00731643987819552,-0.00435436377301812
0,-0.0280766114592552,0.104948319494724
0,-0.00528347166255116,0.00805784948170185
0,0.0136305475607514,-0.0515108928084373
0,-0.00100852060131729,0.0172004792839289
0,-0.00838645547628403,-0.0803311690688133
0,-0.0150764985010028,0.124648876488209
0,0.117569327354431,0.0372199229896069
0,-0.0295508690178394,0.282428443431854
0,0.0158343631774187,-0.230612307786942
0,-0.0779376477003098,0.0231004524976015
0,0.0091027682647109,0.173776388168335
0,-0.0012887199409306,-0.168844416737556
0,-0.00645160675048828,0.125673651695251
0,-0.0220778714865446,0.196458488702774
0,-0.0305444896221161,-0.115726970136166
0,0.0356163866817951,-0.0407885238528252
